grant_id,plan_id,emp_id,participant_group,grant_type,award_type,grant_date,shares_granted,psu_max_multiplier,stock_price_at_grant_usd,strike_price_usd,grant_date_fv_per_share_usd,vest_start_date,vest_months_total,cliff_months,vest_frequency,performance_period_end
G-001426,P-2019,E-1842,staff,annual_refresh,rsu,2022-02-15,1259,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001427,P-2019,E-1844,management,annual_refresh,rsu,2022-02-15,7063,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001428,P-2019,E-1847,staff,annual_refresh,rsu,2022-02-15,907,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001429,P-2019,E-1854,staff,annual_refresh,rsu,2022-02-15,831,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001430,P-2019,E-1855,staff,annual_refresh,rsu,2022-02-15,853,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001431,P-2019,E-1864,staff,annual_refresh,rsu,2022-02-15,1775,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001432,P-2019,E-1868,staff,annual_refresh,rsu,2022-02-15,928,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001433,P-2019,E-1870,management,annual_refresh,rsu,2022-02-15,3322,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001434,P-2019,E-1871,staff,annual_refresh,rsu,2022-02-15,799,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001435,P-2019,E-1873,staff,annual_refresh,rsu,2022-02-15,861,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001436,P-2019,E-1874,staff,annual_refresh,rsu,2022-02-15,1369,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001437,P-2019,E-1878,staff,annual_refresh,rsu,2022-02-15,974,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001438,P-2019,E-1879,staff,annual_refresh,rsu,2022-02-15,1279,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001439,P-2019,E-1880,management,annual_refresh,rsu,2022-02-15,6969,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001440,P-2019,E-1886,management,annual_refresh,rsu,2022-02-15,7313,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001441,P-2019,E-1888,staff,annual_refresh,rsu,2022-02-15,758,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001442,P-2019,E-1891,staff,annual_refresh,rsu,2022-02-15,2156,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001443,P-2019,E-1892,staff,annual_refresh,rsu,2022-02-15,1477,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001444,P-2019,E-1893,management,annual_refresh,rsu,2022-02-15,3370,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001445,P-2019,E-1895,management,annual_refresh,rsu,2022-02-15,14588,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001446,P-2019,E-1900,staff,annual_refresh,rsu,2022-02-15,1104,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001447,P-2019,E-1903,staff,annual_refresh,rsu,2022-02-15,1184,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001448,P-2019,E-1905,staff,annual_refresh,rsu,2022-02-15,706,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001450,P-2019,E-1908,staff,annual_refresh,rsu,2022-02-15,756,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001451,P-2019,E-1914,staff,annual_refresh,rsu,2022-02-15,966,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001452,P-2019,E-1917,staff,annual_refresh,rsu,2022-02-15,1477,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001453,P-2019,E-1918,staff,annual_refresh,rsu,2022-02-15,912,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001454,P-2019,E-1920,staff,annual_refresh,rsu,2022-02-15,1503,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001455,P-2019,E-1922,staff,annual_refresh,rsu,2022-02-15,1115,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001456,P-2019,E-1923,staff,annual_refresh,rsu,2022-02-15,1118,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001457,P-2019,E-1925,staff,annual_refresh,rsu,2022-02-15,732,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001458,P-2019,E-1929,staff,annual_refresh,rsu,2022-02-15,1138,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001459,P-2019,E-1939,staff,annual_refresh,rsu,2022-02-15,1509,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001460,P-2019,E-1940,staff,annual_refresh,rsu,2022-02-15,1816,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001461,P-2019,E-1942,staff,annual_refresh,rsu,2022-02-15,959,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001462,P-2019,E-1943,staff,annual_refresh,rsu,2022-02-15,669,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001463,P-2019,E-1944,staff,annual_refresh,rsu,2022-02-15,2180,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001464,P-2019,E-1945,staff,annual_refresh,rsu,2022-02-15,825,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001465,P-2019,E-1946,staff,annual_refresh,rsu,2022-02-15,1138,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001466,P-2019,E-1949,staff,annual_refresh,rsu,2022-02-15,880,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001467,P-2019,E-1961,staff,annual_refresh,rsu,2022-02-15,737,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001468,P-2019,E-1962,staff,annual_refresh,rsu,2022-02-15,1914,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001469,P-2019,E-1967,staff,annual_refresh,rsu,2022-02-15,1370,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001471,P-2019,E-1977,staff,annual_refresh,rsu,2022-02-15,1836,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001472,P-2019,E-1981,staff,annual_refresh,rsu,2022-02-15,672,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001473,P-2019,E-1982,staff,annual_refresh,rsu,2022-02-15,755,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001474,P-2019,E-1984,staff,annual_refresh,rsu,2022-02-15,953,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001475,P-2019,E-1985,staff,annual_refresh,rsu,2022-02-15,914,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001476,P-2019,E-1990,staff,annual_refresh,rsu,2022-02-15,949,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001477,P-2019,E-1992,management,annual_refresh,rsu,2022-02-15,12123,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001478,P-2019,E-1995,staff,annual_refresh,rsu,2022-02-15,875,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001479,P-2019,E-1996,staff,annual_refresh,rsu,2022-02-15,743,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001480,P-2019,E-1998,staff,annual_refresh,rsu,2022-02-15,939,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001481,P-2019,E-2002,staff,annual_refresh,rsu,2022-02-15,908,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001482,P-2019,E-2004,staff,annual_refresh,rsu,2022-02-15,688,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001483,P-2019,E-2007,staff,annual_refresh,rsu,2022-02-15,1227,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001484,P-2019,E-2009,staff,annual_refresh,rsu,2022-02-15,737,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001485,P-2019,E-2012,staff,annual_refresh,rsu,2022-02-15,1183,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001486,P-2019,E-2016,staff,annual_refresh,rsu,2022-02-15,711,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001487,P-2019,E-2020,staff,annual_refresh,rsu,2022-02-15,801,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001488,P-2019,E-2021,staff,annual_refresh,rsu,2022-02-15,1320,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001489,P-2019,E-2025,staff,annual_refresh,rsu,2022-02-15,2259,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001490,P-2019,E-2034,staff,annual_refresh,rsu,2022-02-15,893,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001491,P-2019,E-2035,staff,annual_refresh,rsu,2022-02-15,1242,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001492,P-2019,E-2037,staff,annual_refresh,rsu,2022-02-15,2180,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001493,P-2019,E-2038,staff,annual_refresh,rsu,2022-02-15,1550,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001494,P-2019,E-2040,staff,annual_refresh,rsu,2022-02-15,1277,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001495,P-2019,E-2042,staff,annual_refresh,rsu,2022-02-15,930,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001496,P-2019,E-2045,staff,annual_refresh,rsu,2022-02-15,1236,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001497,P-2019,E-2047,staff,annual_refresh,rsu,2022-02-15,2279,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001498,P-2019,E-2050,staff,annual_refresh,rsu,2022-02-15,707,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001499,P-2019,E-2051,management,annual_refresh,rsu,2022-02-15,6219,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001500,P-2019,E-2052,management,annual_refresh,rsu,2022-02-15,6785,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001501,P-2019,E-2053,staff,annual_refresh,rsu,2022-02-15,769,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001502,P-2019,E-2054,management,annual_refresh,rsu,2022-02-15,13202,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001503,P-2019,E-2056,staff,annual_refresh,rsu,2022-02-15,967,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001504,P-2019,E-2062,staff,annual_refresh,rsu,2022-02-15,968,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001505,P-2019,E-2063,staff,annual_refresh,rsu,2022-02-15,742,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001506,P-2019,E-2064,staff,annual_refresh,rsu,2022-02-15,833,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001507,P-2019,E-2065,staff,annual_refresh,rsu,2022-02-15,959,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001508,P-2019,E-2069,staff,annual_refresh,rsu,2022-02-15,1494,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001509,P-2019,E-2071,management,annual_refresh,rsu,2022-02-15,5637,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001510,P-2019,E-2076,management,annual_refresh,rsu,2022-02-15,15225,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001511,P-2019,E-2082,staff,annual_refresh,rsu,2022-02-15,1900,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001512,P-2019,E-2086,staff,annual_refresh,rsu,2022-02-15,1291,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001513,P-2019,E-2087,staff,annual_refresh,rsu,2022-02-15,898,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001514,P-2019,E-2091,staff,annual_refresh,rsu,2022-02-15,1045,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001515,P-2019,E-2092,staff,annual_refresh,rsu,2022-02-15,1299,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001516,P-2019,E-2094,staff,annual_refresh,rsu,2022-02-15,930,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001517,P-2019,E-2098,staff,annual_refresh,rsu,2022-02-15,1531,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001518,P-2019,E-2099,staff,annual_refresh,rsu,2022-02-15,1194,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001519,P-2019,E-2100,staff,annual_refresh,rsu,2022-02-15,1444,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001520,P-2019,E-2106,management,annual_refresh,rsu,2022-02-15,6093,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001521,P-2019,E-2111,staff,annual_refresh,rsu,2022-02-15,1503,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001522,P-2019,E-2112,management,annual_refresh,rsu,2022-02-15,2906,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001523,P-2019,E-2114,staff,annual_refresh,rsu,2022-02-15,842,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001524,P-2019,E-2115,staff,annual_refresh,rsu,2022-02-15,989,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001525,P-2019,E-2117,staff,annual_refresh,rsu,2022-02-15,1058,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001526,P-2019,E-2120,staff,annual_refresh,rsu,2022-02-15,2362,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001527,P-2019,E-2121,staff,annual_refresh,rsu,2022-02-15,719,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001528,P-2019,E-2127,staff,annual_refresh,rsu,2022-02-15,854,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001529,P-2019,E-2128,staff,annual_refresh,rsu,2022-02-15,1561,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001530,P-2019,E-2130,staff,annual_refresh,rsu,2022-02-15,1103,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001531,P-2019,E-2136,staff,annual_refresh,rsu,2022-02-15,810,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001532,P-2019,E-2137,staff,annual_refresh,rsu,2022-02-15,947,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001533,P-2019,E-2139,staff,annual_refresh,rsu,2022-02-15,757,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001534,P-2019,E-2141,staff,annual_refresh,rsu,2022-02-15,935,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001535,P-2019,E-2142,staff,annual_refresh,rsu,2022-02-15,2097,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001536,P-2019,E-2146,staff,annual_refresh,rsu,2022-02-15,717,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001537,P-2019,E-2147,staff,annual_refresh,rsu,2022-02-15,2195,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001538,P-2019,E-2148,staff,annual_refresh,rsu,2022-02-15,804,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001539,P-2019,E-2149,staff,annual_refresh,rsu,2022-02-15,1293,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001540,P-2019,E-2150,staff,annual_refresh,rsu,2022-02-15,851,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001541,P-2019,E-2152,staff,annual_refresh,rsu,2022-02-15,1861,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001542,P-2019,E-2155,staff,annual_refresh,rsu,2022-02-15,942,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001543,P-2019,E-2156,staff,annual_refresh,rsu,2022-02-15,907,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001544,P-2019,E-2162,staff,annual_refresh,rsu,2022-02-15,2227,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001545,P-2019,E-2164,staff,annual_refresh,rsu,2022-02-15,1777,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001546,P-2019,E-2165,staff,annual_refresh,rsu,2022-02-15,1513,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001547,P-2019,E-2167,staff,annual_refresh,rsu,2022-02-15,1142,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001548,P-2019,E-2168,staff,annual_refresh,rsu,2022-02-15,1301,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001549,P-2019,E-2169,staff,annual_refresh,rsu,2022-02-15,681,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001550,P-2019,E-2171,staff,annual_refresh,rsu,2022-02-15,1259,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001551,P-2019,E-2175,staff,annual_refresh,rsu,2022-02-15,1979,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001552,P-2019,E-2178,staff,annual_refresh,rsu,2022-02-15,1454,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001553,P-2019,E-2179,staff,annual_refresh,rsu,2022-02-15,683,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001554,P-2019,E-2182,staff,annual_refresh,rsu,2022-02-15,933,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001555,P-2019,E-2184,management,annual_refresh,rsu,2022-02-15,3166,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001556,P-2019,E-2186,staff,annual_refresh,rsu,2022-02-15,1565,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001557,P-2019,E-2187,staff,annual_refresh,rsu,2022-02-15,1550,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001558,P-2019,E-2189,staff,annual_refresh,rsu,2022-02-15,758,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001559,P-2019,E-2195,staff,annual_refresh,rsu,2022-02-15,1487,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001560,P-2019,E-2197,staff,annual_refresh,rsu,2022-02-15,757,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001561,P-2019,E-2198,staff,annual_refresh,rsu,2022-02-15,683,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001562,P-2019,E-2202,management,annual_refresh,rsu,2022-02-15,6284,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001563,P-2019,E-2204,staff,annual_refresh,rsu,2022-02-15,945,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001564,P-2019,E-2206,staff,annual_refresh,rsu,2022-02-15,1068,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001565,P-2019,E-2208,staff,annual_refresh,rsu,2022-02-15,955,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001566,P-2019,E-2209,staff,annual_refresh,rsu,2022-02-15,772,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001567,P-2019,E-2210,management,annual_refresh,rsu,2022-02-15,5270,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001568,P-2019,E-2214,staff,annual_refresh,rsu,2022-02-15,1198,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001569,P-2019,E-2218,staff,annual_refresh,rsu,2022-02-15,969,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001570,P-2019,E-2219,staff,annual_refresh,rsu,2022-02-15,751,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001571,P-2019,E-2224,staff,annual_refresh,rsu,2022-02-15,1556,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001572,P-2019,E-2225,staff,annual_refresh,rsu,2022-02-15,1249,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001573,P-2019,E-2232,management,annual_refresh,rsu,2022-02-15,11006,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001574,P-2019,E-2234,staff,annual_refresh,rsu,2022-02-15,933,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001575,P-2019,E-2235,staff,annual_refresh,rsu,2022-02-15,933,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001576,P-2019,E-2237,staff,annual_refresh,rsu,2022-02-15,728,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001577,P-2019,E-2247,management,annual_refresh,rsu,2022-02-15,2834,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001578,P-2019,E-2248,staff,annual_refresh,rsu,2022-02-15,1356,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001579,P-2019,E-2250,staff,annual_refresh,rsu,2022-02-15,1552,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001580,P-2019,E-2251,staff,annual_refresh,rsu,2022-02-15,1449,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001581,P-2019,E-2255,staff,annual_refresh,rsu,2022-02-15,1274,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001582,P-2019,E-2261,staff,annual_refresh,rsu,2022-02-15,694,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001583,P-2019,E-2265,staff,annual_refresh,rsu,2022-02-15,928,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001584,P-2019,E-2270,staff,annual_refresh,rsu,2022-02-15,898,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001585,P-2019,E-2271,staff,annual_refresh,rsu,2022-02-15,1547,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001586,P-2019,E-2272,staff,annual_refresh,rsu,2022-02-15,1690,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001587,P-2019,E-2275,staff,annual_refresh,rsu,2022-02-15,838,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001588,P-2019,E-2277,staff,annual_refresh,rsu,2022-02-15,868,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001589,P-2019,E-2281,staff,annual_refresh,rsu,2022-02-15,979,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001590,P-2019,E-2282,staff,annual_refresh,rsu,2022-02-15,892,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001591,P-2019,E-2283,staff,annual_refresh,rsu,2022-02-15,947,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001592,P-2019,E-2289,staff,annual_refresh,rsu,2022-02-15,1757,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001593,P-2019,E-2290,staff,annual_refresh,rsu,2022-02-15,942,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001594,P-2019,E-2291,staff,annual_refresh,rsu,2022-02-15,1375,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001595,P-2019,E-2292,management,annual_refresh,rsu,2022-02-15,5777,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001596,P-2019,E-2295,management,annual_refresh,rsu,2022-02-15,13744,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001597,P-2019,E-2299,staff,annual_refresh,rsu,2022-02-15,1134,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001598,P-2019,E-2302,staff,annual_refresh,rsu,2022-02-15,1278,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001599,P-2019,E-2303,management,annual_refresh,rsu,2022-02-15,6614,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001600,P-2019,E-2304,staff,annual_refresh,rsu,2022-02-15,806,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001601,P-2019,E-2305,staff,annual_refresh,rsu,2022-02-15,905,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001602,P-2019,E-2311,staff,annual_refresh,rsu,2022-02-15,825,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001604,P-2019,E-2314,staff,annual_refresh,rsu,2022-02-15,2130,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001605,P-2019,E-2318,management,annual_refresh,rsu,2022-02-15,7269,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001606,P-2019,E-2319,staff,annual_refresh,rsu,2022-02-15,1175,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001607,P-2019,E-2321,staff,annual_refresh,rsu,2022-02-15,922,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001608,P-2019,E-2322,staff,annual_refresh,rsu,2022-02-15,1358,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001609,P-2019,E-2323,staff,annual_refresh,rsu,2022-02-15,1687,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001610,P-2019,E-2327,staff,annual_refresh,rsu,2022-02-15,845,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001611,P-2019,E-2329,staff,annual_refresh,rsu,2022-02-15,852,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001612,P-2019,E-2332,staff,annual_refresh,rsu,2022-02-15,1410,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001613,P-2019,E-2333,staff,annual_refresh,rsu,2022-02-15,2033,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001614,P-2019,E-2335,management,annual_refresh,rsu,2022-02-15,3199,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001615,P-2019,E-2342,staff,annual_refresh,rsu,2022-02-15,908,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001616,P-2019,E-2351,staff,annual_refresh,rsu,2022-02-15,1845,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001617,P-2019,E-2354,staff,annual_refresh,rsu,2022-02-15,938,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001618,P-2019,E-2355,staff,annual_refresh,rsu,2022-02-15,868,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001619,P-2019,E-2358,staff,annual_refresh,rsu,2022-02-15,1046,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001620,P-2019,E-2363,staff,annual_refresh,rsu,2022-02-15,1971,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001621,P-2019,E-2367,staff,annual_refresh,rsu,2022-02-15,1175,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001622,P-2019,E-2370,staff,annual_refresh,rsu,2022-02-15,2265,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001623,P-2019,E-2374,staff,annual_refresh,rsu,2022-02-15,1544,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001624,P-2019,E-2376,staff,annual_refresh,rsu,2022-02-15,903,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001625,P-2019,E-2378,staff,annual_refresh,rsu,2022-02-15,986,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001626,P-2019,E-2383,staff,annual_refresh,rsu,2022-02-15,1144,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001627,P-2019,E-2398,management,annual_refresh,rsu,2022-02-15,6417,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001628,P-2019,E-2400,staff,annual_refresh,rsu,2022-02-15,887,1.0,46.0,,46.0,2022-02-15,48,12,monthly,
G-001834,P-2022,E-0480,staff,new_hire,rsu,2023-01-04,2819,1.0,50.0,,50.0,2023-01-04,48,12,monthly,
G-002230,P-2022,E-1357,staff,new_hire,rsu,2023-01-04,895,1.0,50.0,,50.0,2023-01-04,48,12,monthly,
G-002436,P-2022,E-1849,staff,new_hire,rsu,2023-01-06,1807,1.0,50.0,,50.0,2023-01-06,48,12,monthly,
G-001734,P-2022,E-0240,staff,new_hire,rsu,2023-01-11,3012,1.0,50.0,,50.0,2023-01-11,48,12,monthly,
G-001938,P-2022,E-0685,staff,new_hire,rsu,2023-01-11,992,1.0,50.0,,50.0,2023-01-11,48,12,monthly,
G-002121,P-2022,E-1145,staff,new_hire,rsu,2023-01-12,980,1.0,50.0,,50.0,2023-01-12,48,12,monthly,
